vm	ir	sag	tau	resf	resmag	spkthr	spkmax	spkhlf	rheo	ahp	fi	dvloc	mlpos	hemi	age	id	housing	expr	patchdir	totalcells	rectime
-62.96413936	31.4037451	0.527875657	11.45226704	8.2	1.203417026	-35.53209	39.06247101	0.6	336.9243469	-49.07071304	0.093353577	1488	Medial	Left	38	mouse_20141110	Large	DG	DV	40	0.769444444
-66.60683202	42.2877947	0.56644975	13.14247699	6.7	1.620759338	-43.09937439	48.13125	0.54	200	-59.0625	0.111089191	1992	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.544444444
-68.21265874	29.41368231	0.544467961	13.341634	8	1.940921972	-44.61625061	45.31562424	0.53	332.5	-60.41875076	0.072193318	1904	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.561805556
-69.05190078	35.24864595	0.562718892	12.71717331	7	1.722386047	-41.928125	44.78750076	0.56	286.875	-57.82187653	0.105101583	1776	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.577083333
-67.24866311	41.48554431	0.573459393	10.81219835	7.05	1.602795153	-42.95187454	48.92187576	0.57	219.375	-60.34999847	0.096455878	1744	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.581944444
-64.25241746	33.29969519	0.571967035	9.661347667	6.7	1.804625742	-41.73687439	48.55999985	0.6	243.75	-58.70624924	0.083429877	1712	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.5875
-65.21271728	25.91905878	0.534802606	8.965143656	7.75	1.761231199	-42.99312515	47.28624954	0.52	322.5	-59.625	0.065280493	1648	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.59375
-65.09740414	31.8520243	0.561290347	11.29406228	7.75	1.565993523	-40.94124985	46.47750092	0.55	317.5	-56.49687576	0.053169564	1584	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.602777778
-65.46168045	25.9807926	0.605976545	8.031811254	8.05	1.494070705	-43.3875	49.12687531	0.53	366.25	-57.44374847	0.049562836	1520	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.610416667
-65.09095333	23.37348921	0.50642824	12.3578273	8	1.770970168	-41.48062363	47.95000076	0.55	345.625	-59.078125	0.053942497	1488	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.617361111
-64.90664057	36.14489824	0.674593378	9.058122316	8.1	1.29918008	-42.46375046	44.63249969	0.52	297.5	-57.828125	0.056433049	1344	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.638194444
-66.5284116	25.22942446	0.541344756	14.29760532	8.25	1.800996767	-41.98562393	47.51812515	0.6	344.375	-58.19062424	0.053649284	1312	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.644444444
-66.19537223	24.65802406	0.515523306	12.06695632	7.75	2.387236939	-41.94875107	47.76562424	0.61	341.875	-59.82500076	0.042982459	1240	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.645138889
-65.40879569	21.71011898	0.508577572	10.40206046	9.75	1.750942012	-41.15250015	46.59500046	0.56	375	-59.33124924	0.050510044	1208	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.661805556
-62.64239871	19.46531994	0.502539035	10.4447775	9.35	1.924589184	-41.665625	49.74000015	0.55	365	-60.00624847	0.041502508	1032	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.669444444
-64.91869006	21.86403004	0.489106162	10.44683556	8.15	1.692782312	-38.25875015	44.26750031	0.54	350	-58.91875076	0.036995313	904	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.675694444
-62.56087052	19.40891941	0.500127736	9.265578555	7.75	1.805450349	-38.65687408	47.49062576	0.57	411.875	-59.21250153	0.036120258	824	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.683333333
-63.39185899	19.36269549	0.487420958	11.56300057	10.05	2.084466819	-41.59562454	47.646875	0.5	362.5	-61.38750076	0.03184387	792	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.697222222
-67.40130355	20.05351001	0.506602588	8.678099674	8.6	1.754016297	-41.45	43.49812469	0.52	462.5	-59.23125076	0.010959263	688	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.709027778
-62.89270357	23.77336776	0.521653172	7.003442582	11.3	1.372916672	-43.43062515	46.55687485	0.45	315	-60.38437653	0.048262994	600	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.717361111
-61.24941697	24.1254885	0.491178162	11.40138941	9.55	2.08314518	-38.35437546	46.64000015	0.46	242.5	-59.94687653	0.047141876	584	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.723611111
-64.34211462	23.93766975	0.534066852	10.76154779	10.6	1.844124955	-40.93249969	45.05000076	0.5	415	-59.35625076	0.038835754	424	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.738194444
-66.92313183	29.67018157	0.619012163	9.661440579	7	1.494125693	-35.66624985	46.59625015	0.45	341.875	-58.15000153	0.048458767	360	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.75
-65.63811415	17.96408825	0.548446606	6.734276617	11.55	2.117113298	-37.98312454	43.93374939	0.44	428.75	-58.80937576	0.049439521	168	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.761111111
-64.21664089	20.123289	0.576725846	6.555535511	11.05	2.01594443	-39.21124954	42.25625	0.45	420.625	-57.72187424	0.060915448	128	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.770138889
-62.81313816	20.40764542	0.501967419	10.44242381	11.2	1.85307437	-36.50374985	44.15812378	0.47	380	-55.74062347	0.048821527	160	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.779861111
-67.9985373	37.34952712	0.570099999	15.47113694	7.25	1.76162938	-39.50499954	45.91062546	0.51	240	-59.88750076	0.101304755	1872	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.803472222
-65.51750175	36.20494108	0.545283388	13.19199577	6.95	1.846079337	-35.34562531	47.61937485	0.49	228.75	-58.16249847	0.071654285	NaN	Medial	Right	39	mouse_20141111	Large	HP	VD	36	0.810416667
-63.54389605	25.10960045	0.559581899	8.085618293	7.1	1.826541048	-39.42197952	46.76473236	0.55	375.9880371	-53.57829666	0.060276879	0	Lateral	Right	39	mouse_20141111	Large	DG	DV	36	0.552083333
-63.31298389	25.41260534	0.461880258	10.52968144	5.6	1.672441133	-35.97216721	49.90752869	0.56	303.3539734	-54.28327179	0.04655546	592	Lateral	Right	39	mouse_20141111	Large	DG	DV	36	0.586111111
-63.68906753	24.90572132	0.564156617	10.18151959	5.95	1.69456708	-38.71334	48.21619339	0.59	319.2236023	-56.03198242	0.053215312	1032	Lateral	Right	39	mouse_20141111	Large	DG	DV	36	0.597222222
-60.20972231	40.34638675	0.599372969	14.87624712	6	1.69908811	-34.02508621	52.21167679	0.55	236.2132568	-54.60982132	0.060785298	1184	Lateral	Right	39	mouse_20141111	Large	DG	DV	36	0.629166667
-68.16275324	31.17691819	0.569031106	24.38271774	6.5	1.626273474	-40.68910828	46.86849594	0.64	236.2132568	-58.77864838	0.062991893	1512	Lateral	Right	39	mouse_20141111	Large	DG	DV	36	0.661805556
-62.55927771	32.70390851	0.618352244	16.68695629	5.75	1.504790911	-34.91683655	51.15695648	0.64	263.6799316	-53.06558609	0.063098073	1560	Lateral	Right	39	mouse_20141111	Large	DG	DV	36	0.68125
-62.1175808	27.69261885	0.555567999	14.02691518	5.5	1.81159934	-36.25293808	50.58503952	0.56	300.9125061	-55.66576004	0.095421986	1696	Lateral	Right	39	mouse_20141111	Large	DG	DV	36	0.699305556
-62.52045348	37.5805697	0.556356712	15.11918502	5.85	1.783028987	-35.95507736	47.68944321	0.52	242.3169708	-57.2374649	0.04535701	656	Lateral	Right	39	mouse_20141111	Large	DG	DV	36	0.746527778
-66.24460318	39.7947923	0.533217862	15.1350784	5.8	1.573389174	-41.84942169	44.87991028	0.56	220.95401	-60.43885803	0.085471658	1240	Lateral	Right	39	mouse_20141111	Large	DG	DV	36	0.790972222
-62.29768853	21.68805441	0.573145955	7.486481602	10.15	1.670230409	-45.99375	43.38874969	0.51	368.75	-59.13437653	0.047139212	80	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.5625
-65.02196464	26.3574609	0.538021117	10.03143013	8.5	1.657209952	-44.41812515	44.00625	0.48	322.5	-58.95937347	0.044637024	112	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.570833333
-61.76894574	25.03501513	0.528897347	11.35100145	7.25	1.568229262	-44.23687592	44.60124969	0.54	241.875	-59.61875153	0.039318274	152	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.577083333
-63.07830345	32.20063986	0.520853795	11.10755033	9.35	1.939682236	-40.19125061	48.628125	0.45	231.875	-58.328125	0.06110365	368	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.589583333
-69.45665792	26.49115021	0.611514731	7.957004499	8.8	1.779831709	-43.99187469	45.69937439	0.47	364.375	-60.49062347	0.060841126	456	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.596527778
-65.81926197	24.62375141	0.549695596	9.268281099	9.3	1.941561278	-41.890625	45.21312561	0.51	335.625	-59.05312347	0.050192473	552	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.607638889
-64.3485682	24.28596885	0.534084339	10.49257527	8.9	1.914106841	-40.19312515	46.77812424	0.46	378.75	-59.71562576	0.037475764	592	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.618055556
-65.0383829	32.30657938	0.533411316	11.44331007	8	1.700507661	-42.88062515	48.58187485	0.54	238.75	-62.04999924	0.043731199	688	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.623611111
-64.7683172	33.13946869	0.516448475	17.09394618	7.95	2.012423478	-44.17437515	49.36187515	0.45	235	-65.4375	0.069506188	784	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.6375
-65.81323707	26.69813142	0.574538806	9.793481613	10.1	1.638208456	-41.91312561	46.996875	0.5	308.75	-61.015625	NaN	856	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.643055556
-68.08293515	30.01311221	0.592760521	10.33149288	7.5	1.716999113	-37.92437515	49.02312469	0.52	322.5	-58.44687653	NaN	952	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.659027778
-69.50063665	29.38767939	0.583938112	12.28800666	9	1.657262996	-36.76312485	46.37874985	0.53	386.25	-56.93437576	0.066343713	1000	Lateral	Right	40	mouse_20141112	Large	HP	DV	18	0.664583333
-65.56708296	32.56081307	0.589083664	10.82701407	6	1.516508904	-41.4606163	43.40342484	0.58	317.3924866	-57.6677742	0.05818559	1592	Medial	Right	40	mouse_20141112	Large	DG	VD	18	0.565277778
-67.00855476	27.45443008	0.541947874	12.7053983	8	1.493915794	-39.38474655	46.24591904	0.6	339.9761963	-57.97296143	0.054479904	1512	Medial	Right	40	mouse_20141112	Large	DG	VD	18	0.573611111
-66.20030708	29.6014268	0.62910049	11.47473531	7.3	1.967741539	-37.24906158	46.66951599	0.59	354.6250916	-55.56810379	0.058632449	1448	Medial	Right	40	mouse_20141112	Large	DG	VD	18	0.583333333
-64.82008861	28.06433264	0.587906945	10.8305468	7.05	1.616701345	-37.74468307	48.82290039	0.55	346.079895	-55.19272614	0.04925918	1288	Medial	Right	40	mouse_20141112	Large	DG	VD	18	0.595138889
-63.90422326	20.19441909	0.487792464	12.84800403	6.1	1.657296604	-39.61424561	46.98629684	0.61	391.857666	-56.55384827	0.060734	1048	Medial	Right	40	mouse_20141112	Large	DG	VD	18	0.627083333
-64.57162243	16.86717459	0.58199518	8.150560559	8.45	1.918363329	-40.28382263	43.32773819	0.55	498.0620728	-54.6403389	NaN	NaN	Medial	Right	40	mouse_20141112	Large	DG	VD	18	0.656944444
